time_ms,temp_cC,pressPa,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,latitude,longitude,flags_raw,flag_armed,flag_gps_fix,flag_altitude_hold,flag_battery_low,flag_sensor_error,flag_recovery_mode,flag_data_logging,flag_telemetry_active,timestamp,time_s,altitude,accel_total,mag_total,speed,temperature,battery_voltage,rssi,roll,pitch,yaw
19100,25.000000,193281,-232,126,-453,-249,1888,-294,76.800000,62.100000,-29.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:18:20,19.100000,-5796.830300,1.926910,524.317652,0.000000,25.000000,7.350000,-100,98.851033,7.449354,151.493462
19200,25.000000,193281,-136,402,127,-877,-1355,-321,149.500000,-172.100000,119.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:20:00,19.200000,-5796.830300,1.645659,442.977426,0.000000,25.000000,7.350000,-100,-103.327692,28.517623,108.691113
19300,25.000000,193281,107,420,-214,-1372,49,-1102,-169.500000,134.500000,-103.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:21:40,19.300000,-5796.830300,1.760451,483.368390,0.000000,25.000000,7.350000,-100,177.454043,44.981741,75.707258
19400,25.000000,193281,-362,-450,-120,1182,992,-1150,-96.600000,-132.600000,149.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:23:20,19.400000,-5796.830300,1.924497,589.867782,0.000000,25.000000,7.350000,-100,139.218659,-37.451597,-128.814745
19500,25.000000,193281,131,415,41,-1237,-250,1213,110.200000,-20.800000,164.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:25:00,19.500000,-5796.830300,1.750439,437.112114,0.000000,25.000000,7.350000,-100,-11.645628,44.426607,72.481039
19600,25.000000,193281,253,-109,18,856,-1143,-1126,179.500000,31.600000,93.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:26:40,19.600000,-5796.830300,1.818533,276.068832,0.000000,25.000000,7.350000,-100,-134.570732,-30.940143,-23.307829
19700,25.000000,193281,205,-333,-101,-1893,590,-357,-99.100000,92.500000,104.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:28:20,19.700000,-5796.830300,2.014696,403.874981,0.000000,25.000000,7.350000,-100,121.177493,43.672535,-58.382899
19800,25.000000,193281,-93,234,258,-714,1878,638,-75.600000,111.100000,-85.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:30:00,19.800000,-5796.830300,2.108014,360.512136,0.000000,25.000000,7.350000,-100,71.236189,19.563907,111.674649
19900,25.000000,193281,288,53,228,615,67,-1251,-136.300000,14.700000,70.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:31:40,19.900000,-5796.830300,1.395606,371.129358,0.000000,25.000000,7.350000,-100,176.934330,-44.830997,10.427348
20000,25.000000,193281,266,-264,147,1848,-1488,1768,-97.900000,104.100000,92.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:33:20,20.000000,-5796.830300,2.958897,402.568007,0.000000,25.000000,7.350000,-100,-40.084937,-37.914710,-44.783791
20100,25.000000,193281,136,337,-245,634,-1047,1428,25.400000,158.900000,-94.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:35:00,20.100000,-5796.830300,1.880784,438.280732,0.000000,25.000000,7.350000,-100,-36.248619,-27.383061,68.022927
20200,25.000000,193281,398,-372,374,-1617,-1521,-1787,-153.100000,153.800000,56.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:36:40,20.200000,-5796.830300,2.849824,660.805569,0.000000,25.000000,7.350000,-100,-139.597326,36.069532,-43.066072
20300,25.000000,193281,-414,-407,394,-88,-566,834,125.700000,64.500000,53.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:38:20,20.300000,-5796.830300,1.011759,701.627394,0.000000,25.000000,7.350000,-100,-34.163054,8.734133,-135.488503
20400,25.000000,193281,-163,263,-293,1361,-564,1667,96.000000,-43.900000,-102.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:40:00,20.400000,-5796.830300,2.224704,426.130262,0.000000,25.000000,7.350000,-100,-18.692341,-42.732315,121.789470
20500,25.000000,193281,81,-170,63,-1976,-1929,1617,-67.700000,-60.800000,-131.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:41:40,20.500000,-5796.830300,3.200048,198.569887,0.000000,25.000000,7.350000,-100,-50.028304,35.586206,-64.523574
20600,25.000000,193281,174,-280,-159,-783,-847,-594,-102.400000,-118.100000,120.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:43:20,20.600000,-5796.830300,1.297434,366.001366,0.000000,25.000000,7.350000,-100,-125.041929,34.169446,-58.142001
20700,25.000000,193281,47,-119,428,1479,1932,381,-89.300000,152.400000,140.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:45:00,20.700000,-5796.830300,2.462768,446.714674,0.000000,25.000000,7.350000,-100,78.844134,-31.293825,-68.448063
20800,25.000000,193281,17,-242,-421,-1873,432,1548,115.000000,93.400000,104.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:46:40,20.800000,-5796.830300,2.468007,485.895050,0.000000,25.000000,7.350000,-100,15.592811,44.257661,-85.981691
20900,25.000000,193281,-262,90,302,1235,1304,-925,-168.200000,87.700000,-16.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:48:20,20.900000,-5796.830300,2.020214,409.814592,0.000000,25.000000,7.350000,-100,125.350206,-34.513835,161.041817
21000,25.000000,193281,-407,-48,-473,-634,266,-1709,-25.900000,-27.100000,153.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:50:00,21.000000,-5796.830300,1.842116,625.845029,0.000000,25.000000,7.350000,-100,171.153094,42.680003,-173.273828
21100,25.000000,193281,475,203,45,-610,914,1433,99.500000,-95.900000,-107.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:51:40,21.100000,-5796.830300,1.805820,518.516152,0.000000,25.000000,7.350000,-100,32.530657,29.035537,23.140334
21200,25.000000,193281,452,-112,67,1662,1252,-1810,110.600000,155.000000,45.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:53:20,21.200000,-5796.830300,2.757870,470.464664,0.000000,25.000000,7.350000,-100,145.327898,-38.615393,-13.916877
21300,25.000000,193281,-385,-349,-332,-1906,-316,-379,16.300000,72.100000,73.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:55:00,21.300000,-5796.830300,1.968841,616.644144,0.000000,25.000000,7.350000,-100,-140.179562,44.611603,-137.807897
21400,25.000000,193281,219,294,-180,-974,798,854,-51.500000,-52.700000,70.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:56:40,21.400000,-5796.830300,1.521445,408.407884,0.000000,25.000000,7.350000,-100,43.058514,37.723117,53.317649
21500,25.000000,193281,191,477,-320,-1745,-1126,-1021,-108.700000,-136.500000,22.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 05:58:20,21.500000,-5796.830300,2.314161,605.318098,0.000000,25.000000,7.350000,-100,-132.200155,40.038797,68.177884
21600,25.000000,193281,355,29,-325,1385,-922,-1271,-39.900000,17.400000,-3.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:00:00,21.600000,-5796.830300,2.093741,482.173205,0.000000,25.000000,7.350000,-100,-144.042378,-39.774673,4.670130
21700,25.000000,193281,-270,-328,336,613,524,-217,96.800000,133.400000,-25.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:01:40,21.700000,-5796.830300,0.835125,541.645641,0.000000,25.000000,7.350000,-100,112.495529,-37.239599,-129.460212
21800,25.000000,193281,364,-308,205,584,-382,213,-9.100000,-78.400000,109.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:03:20,21.800000,-5796.830300,0.729623,519.023121,0.000000,25.000000,7.350000,-100,-60.856329,-39.924905,-40.236358
21900,25.000000,193281,-221,301,303,770,-304,-695,172.800000,-162.700000,79.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:05:00,21.900000,-5796.830300,1.080898,480.885641,0.000000,25.000000,7.350000,-100,-156.374947,-42.926927,126.286833
22000,25.000000,193281,401,-32,343,-466,-1907,1929,101.100000,81.700000,-122.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:06:40,22.000000,-5796.830300,2.752244,528.653005,0.000000,25.000000,7.350000,-100,-44.671404,13.353619,-4.562563
22100,25.000000,193281,194,238,-56,-494,532,-1041,-94.900000,161.700000,67.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:08:20,22.100000,-5796.830300,1.269150,312.115363,0.000000,25.000000,7.350000,-100,152.930829,34.233372,50.815627
22200,25.000000,193281,35,-124,20,-156,-1480,1875,-101.600000,86.000000,-99.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:10:00,22.200000,-5796.830300,2.393817,130.387883,0.000000,25.000000,7.350000,-100,-38.285209,5.984158,-74.237852
22300,25.000000,193281,-290,-406,288,1929,-593,1735,115.900000,-159.200000,155.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:11:40,22.300000,-5796.830300,2.661375,576.090271,0.000000,25.000000,7.350000,-100,-18.869748,-43.706983,-125.537678
22400,25.000000,193281,-318,434,-270,-193,56,-1850,111.100000,-162.800000,46.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:13:20,22.400000,-5796.830300,1.860883,601.980066,0.000000,25.000000,7.350000,-100,178.266171,43.842463,126.230938
22500,25.000000,193281,-380,293,-324,189,1791,-630,116.600000,93.400000,120.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:15:00,22.500000,-5796.830300,1.907958,578.986183,0.000000,25.000000,7.350000,-100,109.379771,-5.990971,142.365886
22600,25.000000,193281,-389,388,470,450,1396,-734,140.000000,157.400000,23.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:16:40,22.600000,-5796.830300,1.640144,723.024896,0.000000,25.000000,7.350000,-100,117.734853,-17.056200,135.073740
22700,25.000000,193281,230,398,435,911,-1739,1276,-130.800000,137.200000,-159.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:18:20,22.700000,-5796.830300,2.341414,632.873605,0.000000,25.000000,7.350000,-100,-53.730453,-24.893425,59.976836
22800,25.000000,193281,202,106,-481,1153,-791,-1833,86.000000,118.600000,0.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:20:00,22.800000,-5796.830300,2.305424,532.354205,0.000000,25.000000,7.350000,-100,-156.658208,-39.509160,27.688354
22900,25.000000,193281,-482,-390,98,-1271,-1225,-295,167.600000,-173.400000,-126.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:21:40,22.900000,-5796.830300,1.789718,627.716497,0.000000,25.000000,7.350000,-100,-103.539950,35.754496,-141.022687
23000,25.000000,193281,225,-281,-245,570,1672,-81,35.700000,-70.000000,-82.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:23:20,23.000000,-5796.830300,1.768345,435.443452,0.000000,25.000000,7.350000,-100,92.773524,-17.883537,-51.315335
23100,25.000000,193281,459,163,-436,-951,1560,-1431,75.400000,-71.100000,144.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:25:00,23.100000,-5796.830300,2.320724,653.717064,0.000000,25.000000,7.350000,-100,132.530399,27.497872,19.550959
23200,25.000000,193281,-414,226,-83,-1811,-567,555,-41.300000,165.700000,-147.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:26:40,23.200000,-5796.830300,1.977179,478.916485,0.000000,25.000000,7.350000,-100,-45.612766,43.661034,151.370151
23300,25.000000,193281,443,-363,394,-413,1384,-1794,88.000000,-119.200000,-133.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:28:20,23.300000,-5796.830300,2.303142,695.164729,0.000000,25.000000,7.350000,-100,142.351235,15.957888,-39.331640
23400,25.000000,193281,-149,-494,-193,1213,1850,-967,-82.700000,-18.400000,-35.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:30:00,23.400000,-5796.830300,2.414324,550.895634,0.000000,25.000000,7.350000,-100,117.596190,-28.736870,-106.784332
23500,25.000000,193281,276,-164,-156,-122,-1544,-1406,-54.400000,-159.900000,121.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:31:40,23.500000,-5796.830300,2.091807,356.942572,0.000000,25.000000,7.350000,-100,-132.321675,4.503890,-30.718904
23600,25.000000,193281,398,258,142,199,-250,-1836,116.600000,-73.700000,141.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:33:20,23.600000,-5796.830300,1.863598,495.108069,0.000000,25.000000,7.350000,-100,-172.245975,-31.914027,32.952970
23700,25.000000,193281,-96,-496,439,1576,565,891,-153.400000,-68.300000,-174.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:35:00,23.700000,-5796.830300,1.896545,669.292910,0.000000,25.000000,7.350000,-100,32.379559,-43.269137,-100.954063
23800,25.000000,193281,-250,-133,371,1968,777,-1798,-56.300000,-79.600000,-29.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:36:40,23.800000,-5796.830300,2.776609,466.722616,0.000000,25.000000,7.350000,-100,156.628566,-42.926811,-151.987023
23900,25.000000,193281,437,4,498,364,-711,992,163.700000,44.200000,120.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:38:20,23.900000,-5796.830300,1.273609,662.562450,0.000000,25.000000,7.350000,-100,-35.630451,-24.499064,0.524432
24000,25.000000,193281,-45,278,26,-531,-277,-801,137.100000,178.400000,149.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:40:00,24.000000,-5796.830300,1.000145,282.816195,0.000000,25.000000,7.350000,-100,-160.923707,41.560665,99.194743
24100,25.000000,193281,451,468,262,-1839,64,605,-131.900000,-7.900000,125.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:41:40,24.100000,-5796.830300,1.937019,700.763155,0.000000,25.000000,7.350000,-100,6.038583,44.982662,46.059758
24200,25.000000,193281,-495,-271,61,1504,-247,1325,80.600000,-34.800000,-171.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:43:20,24.200000,-5796.830300,2.019567,567.615187,0.000000,25.000000,7.350000,-100,-10.559594,-44.618797,-151.300408
24300,25.000000,193281,-125,3,-431,960,1970,-1385,-89.400000,18.000000,-33.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:45:00,24.300000,-5796.830300,2.592436,448.770543,0.000000,25.000000,7.350000,-100,125.108970,-23.656494,178.625165
24400,25.000000,193281,435,64,-33,-1194,-462,-1668,-19.500000,-148.700000,-89.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:46:40,24.400000,-5796.830300,2.102690,440.919494,0.000000,25.000000,7.350000,-100,-164.518417,43.003184,8.369678
24500,25.000000,193281,428,299,472,284,-318,1042,-162.500000,4.400000,-11.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:48:20,24.500000,-5796.830300,1.125853,703.824552,0.000000,25.000000,7.350000,-100,-16.971264,-33.667941,34.938078
24600,25.000000,193281,37,41,374,638,1084,-946,166.600000,-33.000000,152.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:50:00,24.600000,-5796.830300,1.573854,378.055551,0.000000,25.000000,7.350000,-100,131.110999,-26.895426,47.935673
24700,25.000000,193281,-347,-124,-319,780,-98,1866,-165.200000,-15.000000,-87.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:51:40,24.700000,-5796.830300,2.024836,487.386910,0.000000,25.000000,7.350000,-100,-3.006341,-44.775655,-160.335717
24800,25.000000,193281,86,192,-245,-1968,-1836,-805,141.000000,-86.400000,158.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:53:20,24.800000,-5796.830300,2.809261,322.931881,0.000000,25.000000,7.350000,-100,-113.675200,36.174403,65.871597
24900,25.000000,193281,-333,111,-474,-109,-238,-1180,51.000000,-169.600000,-80.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:55:00,24.900000,-5796.830300,1.208687,589.818616,0.000000,25.000000,7.350000,-100,-168.596722,22.606436,161.565051
25000,25.000000,193281,-425,-283,-136,-1164,-704,-335,-113.800000,-135.500000,123.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:56:40,25.000000,-5796.830300,1.400977,528.403255,0.000000,25.000000,7.350000,-100,-115.447547,40.552659,-146.341055
25100,25.000000,193281,-4,-119,-409,182,-696,-842,108.300000,-120.300000,122.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 06:58:20,25.100000,-5796.830300,1.107476,425.978873,0.000000,25.000000,7.350000,-100,-140.422751,-14.197244,-91.925184
25200,25.000000,193281,-29,114,-248,1361,-853,-1946,174.700000,-12.000000,-84.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:00:00,25.200000,-5796.830300,2.523261,274.483151,0.000000,25.000000,7.350000,-100,-156.330476,-40.275710,104.272513
25300,25.000000,193281,-165,166,328,-1116,-817,1831,-82.000000,80.000000,-34.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:01:40,25.300000,-5796.830300,2.294669,402.945406,0.000000,25.000000,7.350000,-100,-24.046632,38.899624,134.826901
25400,25.000000,193281,298,-77,224,90,-550,1574,-152.400000,-8.600000,-103.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:03:20,25.400000,-5796.830300,1.669753,380.669148,0.000000,25.000000,7.350000,-100,-19.260855,-9.173417,-14.487738
25500,25.000000,193281,326,-327,-259,-890,-1614,-66,66.100000,102.400000,-28.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:05:00,25.500000,-5796.830300,1.844303,529.420438,0.000000,25.000000,7.350000,-100,-92.341645,25.774806,-45.087742
25600,25.000000,193281,141,-44,404,-1058,851,-392,120.100000,-120.700000,-142.700000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:06:40,25.600000,-5796.830300,1.413234,430.154623,0.000000,25.000000,7.350000,-100,114.732430,37.926201,-17.330884
25700,25.000000,193281,97,224,-204,-166,1491,1467,29.300000,-149.700000,-87.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:08:20,25.700000,-5796.830300,2.098267,318.121046,0.000000,25.000000,7.350000,-100,45.464864,6.314150,66.585665
25800,25.000000,193281,499,283,-345,1568,1426,1823,5.000000,-46.000000,-100.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:10:00,25.800000,-5796.830300,2.795609,669.413923,0.000000,25.000000,7.350000,-100,38.033481,-36.494479,29.559058
25900,25.000000,193281,-399,200,-355,233,1522,206,80.000000,-118.500000,51.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:11:40,25.900000,-5796.830300,1.553451,570.285893,0.000000,25.000000,7.350000,-100,82.291958,-8.605002,153.377538
26000,25.000000,193281,-464,-366,-394,-792,1429,-499,125.600000,141.300000,0.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:13:20,26.000000,-5796.830300,1.708305,710.273187,0.000000,25.000000,7.350000,-100,109.248959,25.862216,-141.733867
26100,25.000000,193281,56,-262,-422,1330,-684,-915,169.400000,-39.900000,-166.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:15:00,26.100000,-5796.830300,1.753277,499.863981,0.000000,25.000000,7.350000,-100,-143.220379,-41.646305,-77.935116
26200,25.000000,193281,205,-26,-325,1491,-1175,-1529,-85.000000,-152.000000,-160.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:16:40,26.200000,-5796.830300,2.437529,385.131146,0.000000,25.000000,7.350000,-100,-142.458582,-38.146865,-7.228190
26300,25.000000,193281,143,305,109,-69,-953,-450,-149.400000,-80.400000,96.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:18:20,26.300000,-5796.830300,1.056158,354.055080,0.000000,25.000000,7.350000,-100,-115.276357,4.130382,64.880352
26400,25.000000,193281,-211,191,37,958,-1904,208,159.400000,-21.000000,66.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:20:00,26.400000,-5796.830300,2.141552,287.003484,0.000000,25.000000,7.350000,-100,-83.765520,-24.202210,137.848188
26500,25.000000,193281,-282,-474,-488,-1806,-100,909,169.800000,-130.700000,62.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:21:40,26.500000,-5796.830300,2.024331,736.440086,0.000000,25.000000,7.350000,-100,-6.277921,44.956151,-120.749967
26600,25.000000,193281,0,435,450,832,-1835,655,-47.300000,105.600000,-19.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:23:20,26.600000,-5796.830300,2.118602,625.879381,0.000000,25.000000,7.350000,-100,-70.356066,-22.437820,90.000000
26700,25.000000,193281,-386,423,-375,1271,-356,950,-66.200000,-118.300000,-19.100000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:25:00,26.700000,-5796.830300,1.626246,684.507122,0.000000,25.000000,7.350000,-100,-20.542825,-43.918405,132.381375
26800,25.000000,193281,-9,130,-490,1442,1308,-792,138.300000,113.200000,149.800000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:26:40,26.800000,-5796.830300,2.101783,507.031557,0.000000,25.000000,7.350000,-100,121.195098,-36.526733,93.960312
26900,25.000000,193281,-155,-240,-216,218,1546,1405,-8.900000,-176.000000,-130.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:28:20,26.900000,-5796.830300,2.100396,358.163371,0.000000,25.000000,7.350000,-100,47.735536,-7.948690,-122.855722
27000,25.000000,193281,158,-349,-402,142,1972,-1956,-129.600000,63.600000,133.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:30:00,27.000000,-5796.830300,2.781166,555.309823,0.000000,25.000000,7.350000,-100,134.766617,-4.108052,-65.642688
27100,25.000000,193281,336,-479,334,437,-1445,-1309,1.600000,80.300000,55.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:31:40,27.100000,-5796.830300,1.998118,673.715815,0.000000,25.000000,7.350000,-100,-132.172875,-16.144365,-54.951823
27200,25.000000,193281,457,260,-100,388,1371,-1640,-30.600000,-112.800000,75.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:33:20,27.200000,-5796.830300,2.172507,535.209305,0.000000,25.000000,7.350000,-100,140.105199,-15.232875,29.636751
27300,25.000000,193281,378,416,279,-1532,1198,-1730,150.300000,173.200000,12.400000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:35:00,27.300000,-5796.830300,2.602908,627.519721,0.000000,25.000000,7.350000,-100,145.297958,38.229048,47.740025
27400,25.000000,193281,-329,23,-413,271,1850,-616,-61.800000,108.300000,-139.900000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:36:40,27.400000,-5796.830300,1.968603,528.525307,0.000000,25.000000,7.350000,-100,108.416364,-8.247001,176.001026
27500,25.000000,193281,426,-455,-167,-375,-1424,-1383,-167.900000,-104.100000,-132.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:38:20,27.500000,-5796.830300,2.020171,645.282884,0.000000,25.000000,7.350000,-100,-134.163178,14.287282,-46.885332
27600,25.000000,193281,-14,495,-476,-27,1417,288,92.900000,93.900000,75.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:40:00,27.600000,-5796.830300,1.446223,686.874807,0.000000,25.000000,7.350000,-100,78.511334,1.091403,91.620055
27700,25.000000,193281,277,-392,169,140,-1870,1650,77.400000,65.200000,16.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:41:40,27.700000,-5796.830300,2.497799,508.875230,0.000000,25.000000,7.350000,-100,-48.576334,-4.269632,-54.753725
27800,25.000000,193281,-330,-249,-431,-1604,1808,-961,152.200000,-155.700000,165.000000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:43:20,27.800000,-5796.830300,2.601000,597.211855,0.000000,25.000000,7.350000,-100,117.991830,33.570021,-142.963787
27900,25.000000,193281,353,68,354,352,1718,562,-27.100000,113.000000,-10.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:45:00,27.900000,-5796.830300,1.841541,504.528493,0.000000,25.000000,7.350000,-100,71.885808,-11.349574,10.903586
28000,25.000000,193281,462,-265,-113,-1709,-1045,-1780,-146.100000,-138.000000,105.500000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:46:40,28.000000,-5796.830300,2.679759,544.461202,0.000000,25.000000,7.350000,-100,-149.583715,40.469022,-29.838284
28100,25.000000,193281,-201,-382,28,1097,1627,-1420,2.900000,-17.300000,-10.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:48:20,28.100000,-5796.830300,2.422176,432.560978,0.000000,25.000000,7.350000,-100,131.113544,-29.207107,-117.752358
28200,25.000000,193281,339,-327,-154,-111,1665,-1963,-109.300000,-137.600000,109.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:50:00,28.200000,-5796.830300,2.576415,495.546163,0.000000,25.000000,7.350000,-100,139.695672,3.805652,-43.967755
28300,25.000000,193281,-355,212,471,-1610,-1205,1648,-84.100000,0.300000,-35.300000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:51:40,28.300000,-5796.830300,2.600006,626.745562,0.000000,25.000000,7.350000,-100,-36.173873,38.680636,149.155065
28400,25.000000,193281,154,422,-412,1795,948,-711,85.600000,160.900000,-114.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:53:20,28.400000,-5796.830300,2.150872,609.544092,0.000000,25.000000,7.350000,-100,126.869898,-41.484876,69.951512
28500,25.000000,193281,260,362,96,1014,1910,-1699,100.500000,-123.700000,65.600000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:55:00,28.500000,-5796.830300,2.750072,455.916659,0.000000,25.000000,7.350000,-100,131.654014,-25.122222,54.312881
28600,25.000000,193281,247,247,-388,-263,-1944,-1928,118.400000,44.600000,-148.200000,-51.618382,37.617600,22,False,True,True,False,True,False,False,False,1970-01-01 07:56:40,28.600000,-5796.830300,2.750543,522.074707,0.000000,25.000000,7.350000,-100,-134.763242,7.635926,45.000000
